game_id,game_url,end_time_utc,rated,time_class,time_control,base_secs,inc_secs,kind,rules,your_side,your_rating,your_result_detail,your_result,opponent_username,opponent_rating,eco,opening_name,termination,moves_count,accuracy_white,accuracy_black
ef460c78-5a44-11e6-8000-000000010001,https://www.chess.com/game/live/4197707660,2019-11-10T18:52:00+00:00,True,blitz,600,,,unknown,chess,white,970,win,W,qaswed36,781,C00,,Sanjaykshetri123 won by resignation,8,,
22d5660a-5a46-11e6-8000-000000010001,https://www.chess.com/game/live/4197715905,2019-11-10T18:54:51+00:00,True,bullet,60,,,unknown,chess,black,591,timeout,L,petem443,747,B07,,petem443 won on time,7,,
9af298a8-9bfd-11e6-8000-000000010001,https://www.chess.com/game/live/4313325908,2019-12-18T23:24:35+00:00,True,rapid,1800,,,unknown,chess,black,1021,win,W,jarlevikingo,872,C20,,Sanjaykshetri123 won by checkmate,54,,
c2e7f982-9c09-11e6-8000-000000010001,https://www.chess.com/game/live/4313409453,2019-12-18T23:49:43+00:00,True,rapid,1800,,,unknown,chess,white,932,abandoned,L,george4735,1123,D02,,george4735 won - game abandoned,37,,
5ec93332-9c11-11e6-8000-000000010001,https://www.chess.com/game/live/4313461733,2019-12-18T23:54:14+00:00,True,blitz,180+2,180.0,2.0,live/correspondence,chess,black,825,timeout,L,bumbumhunter,910,C45,,bumbumhunter won on time,10,,
495508da-9c13-11e6-8000-000000010001,https://www.chess.com/game/live/4313474905,2019-12-19T00:12:38+00:00,True,rapid,1800,,,unknown,chess,white,1015,win,W,almost3900,896,A40,,Sanjaykshetri123 won by resignation,27,,
bf0fa30a-9c18-11e6-8000-000000010001,https://www.chess.com/game/live/4313512417,2019-12-19T00:26:07+00:00,True,rapid,1800,,,unknown,chess,black,933,abandoned,L,GabrielThomaz7l,972,C30,,GabrielThomaz7l won - game abandoned,15,,
ab197080-9c1b-11e6-8000-000000010001,https://www.chess.com/game/live/4313532496,2019-12-19T00:44:21+00:00,True,blitz,600,,,unknown,chess,black,904,win,W,alanlashomb,775,C40,,Sanjaykshetri123 won by checkmate,36,,
93023814-9d66-11e6-8000-000000010001,https://www.chess.com/game/live/4315806466,2019-12-19T19:10:19+00:00,True,blitz,600,,,unknown,chess,white,989,win,W,MMiller69,956,D02,,Sanjaykshetri123 won by resignation,32,,
2427dd9e-9d6c-11e6-8000-000000010001,https://www.chess.com/game/live/4315844723,2019-12-19T19:22:26+00:00,True,blitz,600,,,unknown,chess,white,926,checkmated,L,taqibythen,973,B01,,taqibythen won by checkmate,36,,
1aed4016-9d71-11e6-8000-000000010001,https://www.chess.com/game/live/4315878847,2019-12-19T19:30:22+00:00,True,blitz,600,,,unknown,chess,black,885,abandoned,L,TylerJulian,1021,C40,,TylerJulian won - game abandoned,14,,
517889bc-9d74-11e6-8000-000000010001,https://www.chess.com/game/live/4315900918,2019-12-19T19:36:34+00:00,True,blitz,600,,,unknown,chess,white,841,abandoned,L,semi1604,904,A40,,semi1604 won - game abandoned,9,,
865a1d78-9ee9-11e6-8000-000000010001,https://www.chess.com/game/live/4318465580,2019-12-20T16:28:14+00:00,True,blitz,300,,,unknown,chess,white,806,abandoned,L,Bhavyekakkad11,896,D00,,Bhavyekakkad11 won - game abandoned,13,,
0802789e-9ef3-11e6-8000-000000010001,https://www.chess.com/game/live/4318530899,2019-12-20T16:49:59+00:00,True,blitz,600,,,unknown,chess,black,844,win,W,joshuakadamapuzha,809,C20,,Sanjaykshetri123 won - game abandoned,1,,
1f8e318c-9ef4-11e6-8000-000000010001,https://www.chess.com/game/live/4318538414,2019-12-20T16:50:52+00:00,True,blitz,180,,,unknown,chess,black,810,resigned,L,turalnaghibayli,846,A00,,turalnaghibayli won by resignation,0,,
97f4f228-9ef4-11e6-8000-000000010001,https://www.chess.com/game/live/4318541636,2019-12-20T16:59:24+00:00,True,blitz,600,,,unknown,chess,white,832,win,W,SleymanAyhan,702,A40,,Sanjaykshetri123 won by checkmate,24,,
aee91402-9ef7-11e6-8000-000000010001,https://www.chess.com/game/live/4318562877,2019-12-20T17:12:06+00:00,True,blitz,600,,,unknown,chess,black,862,win,W,Alvin_2711,848,D00,,Sanjaykshetri123 won by resignation,41,,
e27a6ce4-9efc-11e6-8000-000000010001,https://www.chess.com/game/live/4318598618,2019-12-20T17:16:43+00:00,True,blitz,600,,,unknown,chess,white,837,abandoned,L,dylanyeray,881,B01,,dylanyeray won - game abandoned,11,,
10f94728-9eff-11e6-8000-000000010001,https://www.chess.com/game/live/4318613604,2019-12-20T17:23:05+00:00,True,blitz,600,,,unknown,chess,black,811,checkmated,L,Rajantarun,823,C20,,Rajantarun won by checkmate,17,,
7a7a5532-9f01-11e6-8000-000000010001,https://www.chess.com/game/live/4318630181,2019-12-20T17:35:16+00:00,True,blitz,600,,,unknown,chess,black,794,abandoned,L,wadelljones,912,A00,,wadelljones won - game abandoned,31,,
ba2b568c-9f6e-11e6-8000-000000010001,https://www.chess.com/game/live/4319380942,2019-12-20T22:09:10+00:00,True,blitz,600,,,unknown,chess,white,814,win,W,Henyeslop,771,C00,,Sanjaykshetri123 won by checkmate,14,,
b26cb128-9f70-11e6-8000-000000010001,https://www.chess.com/game/live/4319394468,2019-12-20T22:22:49+00:00,True,blitz,600,,,unknown,chess,white,828,win,W,JoseMascareno,703,C02,,Sanjaykshetri123 won on time,22,,
6ff9a314-9f75-11e6-8000-000000010001,https://www.chess.com/game/live/4319427042,2019-12-20T22:37:38+00:00,True,blitz,600,,,unknown,chess,white,844,win,W,BGZNTHY,731,D00,,Sanjaykshetri123 won on time,26,,
7b9b98c6-9f7a-11e6-8000-000000010001,https://www.chess.com/game/live/4319461719,2019-12-20T22:55:40+00:00,True,blitz,600,,,unknown,chess,white,830,resigned,L,Cmonteux,939,D00,,Cmonteux won by resignation,67,,
7b06009e-9f80-11e6-8000-000000010001,https://www.chess.com/game/live/4319502931,2019-12-20T23:03:51+00:00,True,blitz,600,,,unknown,chess,black,814,resigned,L,JFeW04,865,C20,,JFeW04 won by resignation,37,,
04b6cdd0-9f83-11e6-8000-000000010001,https://www.chess.com/game/live/4319520376,2019-12-20T23:22:13+00:00,True,blitz,600,,,unknown,chess,black,832,win,W,Milance89,822,A00,,Sanjaykshetri123 won on time,52,60.03,68.05
e3a7aa96-9f8d-11e6-8000-000000010001,https://www.chess.com/game/live/4319595087,2019-12-20T23:55:56+00:00,True,blitz,600,,,unknown,chess,white,818,resigned,L,hamdii253,875,D00,,hamdii253 won by resignation,32,,
adb8f4a8-9f92-11e6-8000-000000010001,https://www.chess.com/game/live/4319627988,2019-12-21T00:06:41+00:00,True,blitz,600,,,unknown,chess,black,835,win,W,imthisperson,854,C45,,Sanjaykshetri123 won by checkmate,25,,
cf67ab5a-9f95-11e6-8000-000000010001,https://www.chess.com/game/live/4319649513,2019-12-21T00:27:34+00:00,True,blitz,600,,,unknown,chess,white,846,win,W,HonzaKominek,741,A80,,Sanjaykshetri123 won on time,56,,
8c103b78-9f9b-11e6-8000-000000010001,https://www.chess.com/game/live/4319688940,2019-12-21T00:43:17+00:00,True,blitz,600,,,unknown,chess,white,859,win,W,shaquiellemiller,802,C02,,Sanjaykshetri123 won by checkmate,41,,
ab10cc82-9f9f-11e6-8000-000000010001,https://www.chess.com/game/live/4319717261,2019-12-21T00:53:23+00:00,True,blitz,600,,,unknown,chess,black,870,win,W,wgcapital,775,C40,,Sanjaykshetri123 won by resignation,29,,
4c991d00-9fa2-11e6-8000-000000010001,https://www.chess.com/game/live/4319735328,2019-12-21T01:04:51+00:00,True,blitz,600,,,unknown,chess,black,857,resigned,L,amey1616,882,C40,,amey1616 won by resignation,41,,
2c1e928c-9fa5-11e6-8000-000000010001,https://www.chess.com/game/live/4319755086,2019-12-21T01:25:08+00:00,True,blitz,600,,,unknown,chess,white,844,timeout,L,Uputu,862,A80,,Uputu won on time,49,,
6fd7c2c6-9fca-11e6-8000-000000010001,https://www.chess.com/game/live/4320011159,2019-12-21T03:50:19+00:00,True,blitz,600,,,unknown,chess,white,833,resigned,L,jc0111,885,D02,,jc0111 won by resignation,34,,
f097be00-9fcc-11e6-8000-000000010001,https://www.chess.com/game/live/4320028352,2019-12-21T03:55:14+00:00,True,blitz,600,,,unknown,chess,white,821,resigned,L,40Bill40,833,B06,,40Bill40 won by resignation,18,,
154065c6-9fce-11e6-8000-000000010001,https://www.chess.com/game/live/4320036215,2019-12-21T03:58:21+00:00,True,blitz,600,,,unknown,chess,black,809,resigned,L,locura19,813,C10,,locura19 won by resignation,9,,
ccd577e4-9fce-11e6-8000-000000010001,https://www.chess.com/game/live/4320041146,2019-12-21T04:01:59+00:00,True,blitz,600,,,unknown,chess,black,799,checkmated,L,anhquan2011,860,C40,,anhquan2011 won by checkmate,16,,
d44950e4-9fcf-11e6-8000-000000010001,https://www.chess.com/game/live/4320048218,2019-12-21T04:03:59+00:00,True,blitz,600,,,unknown,chess,black,790,checkmated,L,kylefletcher68777,857,A00,,kylefletcher68777 won by checkmate,5,,
2b4f2602-9fd0-11e6-8000-000000010001,https://www.chess.com/game/live/4320050557,2019-12-21T04:07:24+00:00,True,blitz,600,,,unknown,chess,white,778,resigned,L,Nedyah41,744,C24,,Nedyah41 won by resignation,7,,
e37cce96-9fd0-11e6-8000-000000010001,https://www.chess.com/game/live/4320055503,2019-12-21T04:18:51+00:00,True,blitz,600,,,unknown,chess,white,787,win,W,tiptonr,719,A80,,Sanjaykshetri123 won by resignation,27,,
8f271da8-9fd3-11e6-8000-000000010001,https://www.chess.com/game/live/4320073844,2019-12-21T04:29:39+00:00,True,blitz,600,,,unknown,chess,white,779,resigned,L,Kubanovv,850,D00,,Kubanovv won by resignation,29,,
1a091816-9fd6-11e6-8000-000000010001,https://www.chess.com/game/live/4320091327,2019-12-21T04:30:25+00:00,True,rapid,1800,,,unknown,chess,black,989,win,W,KC_masterpiece97,902,C40,,Sanjaykshetri123 won by resignation,2,,
373de678-9fd6-11e6-8000-000000010001,https://www.chess.com/game/live/4320092108,2019-12-21T04:52:16+00:00,True,rapid,1800,,,unknown,chess,black,953,resigned,L,Panderival,1113,C64,,Panderival won by resignation,29,,
48d5bcc6-9fdb-11e6-8000-000000010001,https://www.chess.com/game/live/4320126935,2019-12-21T04:55:23+00:00,True,rapid,1800,,,unknown,chess,white,895,resigned,L,JohnstonAbadeer,873,A45,,JohnstonAbadeer won by resignation,6,,
e7fab48c-9fdb-11e6-8000-000000010001,https://www.chess.com/game/live/4320131214,2019-12-21T05:05:52+00:00,True,rapid,1800,,,unknown,chess,black,852,resigned,L,JohnstonAbadeer,881,A00,,JohnstonAbadeer won by resignation,18,,
37da7af8-9fde-11e6-8000-000000010001,https://www.chess.com/game/live/4320147100,2019-12-21T05:32:59+00:00,True,rapid,1800,,,unknown,chess,white,892,win,W,donald27,876,D00,,Sanjaykshetri123 won by resignation,35,,
6ab26ad0-a0d3-11e6-8000-000000010001,https://www.chess.com/game/live/4321832088,2019-12-21T18:26:11+00:00,True,rapid,1800,,,unknown,chess,white,924,win,W,superle,873,D00,,Sanjaykshetri123 won by checkmate,17,67.88,27.76
f0cfb080-a0d5-11e6-8000-000000010001,https://www.chess.com/game/live/4321849424,2019-12-21T18:31:34+00:00,True,rapid,1800,,,unknown,chess,black,894,resigned,L,pofibacsi123,929,C40,,pofibacsi123 won by resignation,10,,
3602db64-a0f4-11e6-8000-000000010001,https://www.chess.com/game/live/4322057450,2019-12-21T19:53:43+00:00,True,rapid,1800,,,unknown,chess,black,873,resigned,L,souley01,992,C44,,souley01 won by resignation,7,8.47,6.31
6ba8c3a8-a0f6-11e6-8000-000000010001,https://www.chess.com/game/live/4322072628,2019-12-21T20:19:48+00:00,True,rapid,1800,,,unknown,chess,black,851,resigned,L,marwanalkazaz,939,C20,,marwanalkazaz won by resignation,39,,
46b94e00-a100-11e6-8000-000000010001,https://www.chess.com/game/live/4322140352,2019-12-21T20:42:58+00:00,True,rapid,1800,,,unknown,chess,white,875,win,W,chomso,846,B01,,Sanjaykshetri123 won by resignation,50,,
01e5e596-a109-11e6-8000-000000010001,https://www.chess.com/game/live/4322200367,2019-12-21T20:46:13+00:00,True,rapid,1800,,,unknown,chess,white,856,resigned,L,Cjpb73,943,A43,,Cjpb73 won by resignation,8,,
39a15cbc-a10a-11e6-8000-000000010001,https://www.chess.com/game/live/4322208726,2019-12-21T21:07:42+00:00,True,rapid,1800,,,unknown,chess,white,884,win,W,lotharknoblauch,956,A40,,Sanjaykshetri123 won by checkmate,41,,
a6215964-a114-11e6-8000-000000010001,https://www.chess.com/game/live/4322280362,2019-12-21T21:41:32+00:00,True,rapid,1800,,,unknown,chess,black,907,win,W,Yo109,922,C20,,Sanjaykshetri123 won by checkmate,44,,
9c12510a-a13a-11e6-8000-000000010001,https://www.chess.com/game/live/4322541217,2019-12-21T23:35:03+00:00,True,rapid,1800,,,unknown,chess,white,891,resigned,L,8rni,964,D02,,8rni won by resignation,42,,
9705d016-a143-11e6-8000-000000010001,https://www.chess.com/game/live/4322602943,2019-12-21T23:48:49+00:00,True,rapid,1800,,,unknown,chess,black,910,win,W,tikaaa26,889,C21,,Sanjaykshetri123 won by checkmate,18,,
a9820828-a147-11e6-8000-000000010001,https://www.chess.com/game/live/4322630916,2019-12-22T00:02:54+00:00,True,rapid,1800,,,unknown,chess,black,924,win,W,WhiteGierbo,775,D00,,Sanjaykshetri123 won by resignation,19,,
ad178e32-a14b-11e6-8000-000000010001,https://www.chess.com/game/live/4322658501,2019-12-22T00:12:37+00:00,True,rapid,1800,,,unknown,chess,white,915,resigned,L,ButtsR,1108,D00,,ButtsR won by resignation,23,,
565f840c-a14e-11e6-8000-000000010001,https://www.chess.com/game/live/4322676798,2019-12-22T00:14:20+00:00,True,rapid,1800,,,unknown,chess,black,895,resigned,L,djreaper67,852,C20,,djreaper67 won by resignation,5,,
d38af8b2-a14e-11e6-8000-000000010001,https://www.chess.com/game/live/4322680149,2019-12-22T00:54:11+00:00,True,rapid,1800,,,unknown,chess,black,918,win,W,DomenicoPaganelli,1050,C45,,Sanjaykshetri123 won on time,30,,
b0b70f64-a163-11e6-8000-000000010001,https://www.chess.com/game/live/4322823530,2019-12-22T02:00:40+00:00,True,rapid,1800,,,unknown,chess,white,936,win,W,Nagesh_12345,952,D00,,Sanjaykshetri123 won by resignation,32,,
e4953378-a169-11e6-8000-000000010001,https://www.chess.com/game/live/4322866156,2019-12-22T02:52:21+00:00,True,rapid,1800,,,unknown,chess,white,923,checkmated,L,vabx,990,D00,,vabx won by checkmate,54,,
ec5ad502-a175-11e6-8000-000000010001,https://www.chess.com/game/live/4322948829,2019-12-22T02:59:11+00:00,True,rapid,1800,,,unknown,chess,white,940,win,W,pdmarq,980,A40,,Sanjaykshetri123 won by checkmate,16,,
c9c9bb64-a177-11e6-8000-000000010001,https://www.chess.com/game/live/4322961642,2019-12-22T03:04:04+00:00,True,rapid,1800,,,unknown,chess,black,929,resigned,L,akamath03,1005,C40,,akamath03 won by resignation,11,,
a8b59a82-a178-11e6-8000-000000010001,https://www.chess.com/game/live/4322967629,2019-12-22T03:04:46+00:00,True,rapid,1800,,,unknown,chess,black,915,resigned,L,Hawaii5-0,916,C40,,Hawaii5-0 won by resignation,3,,
d26ec164-a178-11e6-8000-000000010001,https://www.chess.com/game/live/4322968746,2019-12-22T03:27:28+00:00,True,rapid,1800,,,unknown,chess,white,929,win,W,saturnino-ac68,954,D00,,Sanjaykshetri123 won by checkmate,22,,
182e8832-a17f-11e6-8000-000000010001,https://www.chess.com/game/live/4323011845,2019-12-22T03:47:12+00:00,True,rapid,1800,,,unknown,chess,black,941,win,W,skolae,907,C40,,Sanjaykshetri123 won by resignation,23,,
da33638c-a182-11e6-8000-000000010001,https://www.chess.com/game/live/4323037678,2019-12-22T03:56:07+00:00,True,blitz,600,,,unknown,chess,black,770,resigned,L,nba4you,801,C48,,nba4you won by resignation,13,,
2c779146-a222-11e6-8000-000000010001,https://www.chess.com/game/live/4324132519,2019-12-22T14:03:30+00:00,True,blitz,600,,,unknown,chess,white,779,win,W,Edganga,754,A40,,Sanjaykshetri123 won by checkmate,34,,
8ed290c6-a226-11e6-8000-000000010001,https://www.chess.com/game/live/4324162647,2019-12-22T14:10:20+00:00,True,blitz,600,,,unknown,chess,black,769,resigned,L,Pejmanazari1,757,C50,,Pejmanazari1 won by resignation,20,,
cd694b16-a228-11e6-8000-000000010001,https://www.chess.com/game/live/4324178079,2019-12-22T14:11:41+00:00,True,blitz,600,,,unknown,chess,white,761,resigned,L,Bear240,827,D00,,Bear240 won by resignation,6,,
42d51b8c-a229-11e6-8000-000000010001,https://www.chess.com/game/live/4324181230,2019-12-22T14:28:19+00:00,True,blitz,600,,,unknown,chess,white,771,win,W,Tage50,790,D00,,Sanjaykshetri123 won by checkmate,35,,
3ce23902-a22f-11e6-8000-000000010001,https://www.chess.com/game/live/4324222301,2019-12-22T14:36:27+00:00,True,blitz,600,,,unknown,chess,white,763,checkmated,L,tomdxvid,797,D00,,tomdxvid won by checkmate,25,,
3c976cb2-a232-11e6-8000-000000010001,https://www.chess.com/game/live/4324242901,2019-12-22T14:45:53+00:00,True,blitz,600,,,unknown,chess,white,754,checkmated,L,ChrisBennie36,758,A45,,ChrisBennie36 won by checkmate,34,,
e75d5a96-a235-11e6-8000-000000010001,https://www.chess.com/game/live/4324268111,2019-12-22T14:50:01+00:00,True,blitz,600,,,unknown,chess,black,762,win,W,Ayham88King,724,D00,,Sanjaykshetri123 won by resignation,10,,
6bfca86e-a237-11e6-8000-000000010001,https://www.chess.com/game/live/4324278539,2019-12-22T15:04:01+00:00,True,blitz,600,,,unknown,chess,black,771,win,W,Norse85,779,D00,,Sanjaykshetri123 won by resignation,30,,
4377ac80-a23d-11e6-8000-000000010001,https://www.chess.com/game/live/4324318672,2019-12-22T15:31:23+00:00,True,rapid,1800,,,unknown,chess,black,954,win,W,cedricCBR600,963,C20,,Sanjaykshetri123 won by checkmate,32,,
247e1828-a247-11e6-8000-000000010001,https://www.chess.com/game/live/4324386564,2019-12-22T15:33:58+00:00,True,rapid,1800,,,unknown,chess,white,966,win,W,cedricCBR600,955,A40,,Sanjaykshetri123 won by resignation,6,,
31b1fc16-a275-11e6-8000-000000010001,https://www.chess.com/game/live/4324703039,2019-12-22T17:34:07+00:00,True,blitz,600,,,unknown,chess,white,765,resigned,L,Cahal123,855,D00,,Cahal123 won by resignation,25,,
7049b582-a279-11e6-8000-000000010001,https://www.chess.com/game/live/4324732205,2019-12-22T17:42:14+00:00,True,blitz,600,,,unknown,chess,black,774,win,W,mehdi88i,787,A00,,Sanjaykshetri123 won by checkmate,20,,
eb609ada-a27c-11e6-8000-000000010001,https://www.chess.com/game/live/4324756121,2019-12-22T17:46:36+00:00,True,blitz,600,,,unknown,chess,black,780,win,W,LimeLimonchuk,696,D00,,Sanjaykshetri123 won - game abandoned,7,,
fd433d8c-a27e-11e6-8000-000000010001,https://www.chess.com/game/live/4324770350,2019-12-22T17:52:07+00:00,True,blitz,600,,,unknown,chess,black,788,win,W,Paphil90,754,D00,,Sanjaykshetri123 won - game abandoned,11,,
164ced9e-a281-11e6-8000-000000010001,https://www.chess.com/game/live/4324784755,2019-12-22T18:03:47+00:00,True,blitz,600,,,unknown,chess,white,780,resigned,L,chikifarras,808,D00,,chikifarras won by resignation,34,,
9c187a16-a311-11e6-8000-000000010001,https://www.chess.com/game/live/4325777919,2019-12-23T00:28:05+00:00,True,rapid,1800,,,unknown,chess,white,955,resigned,L,YeguaSudada,988,D00,,YeguaSudada won by resignation,18,,
ac31588a-a313-11e6-8000-000000010001,https://www.chess.com/game/live/4325792081,2019-12-23T00:40:00+00:00,True,rapid,1800,,,unknown,chess,white,965,win,W,Oblakey,938,D00,,Sanjaykshetri123 won by checkmate,20,,
f405af50-a316-11e6-8000-000000010001,https://www.chess.com/game/live/4325814632,2019-12-23T01:09:11+00:00,True,rapid,1800,,,unknown,chess,white,958,resigned,L,AbooAlaz,1098,D00,,AbooAlaz won by resignation,37,,
dd635600-a31e-11e6-8000-000000010001,https://www.chess.com/game/live/4325868992,2019-12-23T01:26:59+00:00,True,rapid,1800,,,unknown,chess,black,964,win,W,SYMN00,798,C23,,Sanjaykshetri123 won by resignation,25,,
a17ebfbc-a323-11e6-8000-000000010001,https://www.chess.com/game/live/4325901750,2019-12-23T02:00:00+00:00,True,rapid,1800,,,unknown,chess,white,970,win,W,PatricMark,787,D00,,Sanjaykshetri123 won by checkmate,53,,
dfd7a73c-a342-11e6-8000-000000010001,https://www.chess.com/game/live/4326116454,2019-12-23T03:54:11+00:00,True,rapid,1800,,,unknown,chess,white,977,win,W,Mohammadshahid,876,A40,,Sanjaykshetri123 won by checkmate,36,,
6a6ed550-a348-11e6-8000-000000010001,https://www.chess.com/game/live/4326154536,2019-12-23T03:56:55+00:00,True,rapid,1800,,,unknown,chess,white,969,resigned,L,FaucetSlinger,1051,D00,,FaucetSlinger won by resignation,6,,
0bf62694-a349-11e6-8000-000000010001,https://www.chess.com/game/live/4326158866,2019-12-23T04:04:50+00:00,True,rapid,1800,,,unknown,chess,black,980,win,W,LeapingDuck,1019,B00,,Sanjaykshetri123 won by resignation,15,,
fda90a1e-a34a-11e6-8000-000000010001,https://www.chess.com/game/live/4326172227,2019-12-23T04:33:12+00:00,True,rapid,1800,,,unknown,chess,black,986,win,W,jamesgrasso78,821,B00,,Sanjaykshetri123 won by resignation,40,17.03,35.2
27c21016-a4a4-11e6-8000-000000010001,https://www.chess.com/game/live/4328544191,2019-12-23T22:02:12+00:00,True,rapid,1800,,,unknown,chess,black,996,win,W,AaronZZZ,1025,A00,,Sanjaykshetri123 won by resignation,27,,
dd12d5a8-a612-11e6-8000-000000010001,https://www.chess.com/game/live/4331064180,2019-12-24T17:37:12+00:00,True,rapid,1800,,,unknown,chess,white,990,resigned,L,meningite,1119,A45,,meningite won by resignation,12,,
527fa5d0-a615-11e6-8000-000000010001,https://www.chess.com/game/live/4331081080,2019-12-24T18:01:12+00:00,True,rapid,1800,,,unknown,chess,black,982,abandoned,L,andy1226,1096,A00,,andy1226 won - game abandoned,23,,
02f2a700-a620-11e6-8000-000000010001,https://www.chess.com/game/live/4331154528,2019-12-24T18:16:38+00:00,True,rapid,1800,,,unknown,chess,black,993,win,W,Queen_Mandodari,1062,C40,,Sanjaykshetri123 won by checkmate,20,36.37,80.48
5f58c532-a626-11e6-8000-000000010001,https://www.chess.com/game/live/4331198245,2019-12-24T18:40:32+00:00,True,rapid,1800,,,unknown,chess,black,1000,win,W,ubergabrieldunez,936,C20,,Sanjaykshetri123 won by resignation,43,,
30475100-a630-11e6-8000-000000010001,https://www.chess.com/game/live/4331265696,2019-12-24T18:47:11+00:00,True,rapid,1800,,,unknown,chess,white,1008,win,W,MrDevil123,994,A40,,Sanjaykshetri123 won by resignation,10,,
bf5568f8-a632-11e6-8000-000000010001,https://www.chess.com/game/live/4331283292,2019-12-24T19:07:46+00:00,True,rapid,1800,,,unknown,chess,black,1002,resigned,L,AbooAlaz,1099,D00,,AbooAlaz won by resignation,32,,
a3ee5c0c-a63a-11e6-8000-000000010001,https://www.chess.com/game/live/4331337534,2019-12-24T19:17:01+00:00,True,rapid,1800,,,unknown,chess,white,993,checkmated,L,FighterEagle,982,D00,,FighterEagle won by checkmate,19,57.98,88.36
acea27a8-a650-11e6-8000-000000010001,https://www.chess.com/game/live/4331488948,2019-12-24T20:15:48+00:00,True,rapid,1800,,,unknown,chess,white,1003,win,W,Master_dnal,1056,D00,,Sanjaykshetri123 won by resignation,28,,
c4440802-a686-11e6-8000-000000010001,https://www.chess.com/game/live/4331860669,2019-12-24T23:24:34+00:00,True,rapid,1800,,,unknown,chess,white,1009,win,W,stanislav4443,912,A43,,Sanjaykshetri123 won by checkmate,56,35.47,28.97
1db7311e-a69d-11e6-8000-000000010001,https://www.chess.com/game/live/4332014243,2019-12-24T23:56:50+00:00,True,rapid,1800,,,unknown,chess,white,1001,checkmated,L,Mithradat11,1012,A40,,Mithradat11 won by checkmate,24,,
4d683896-a6a1-11e6-8000-000000010001,https://www.chess.com/game/live/4332043023,2019-12-25T00:03:03+00:00,True,rapid,1800,,,unknown,chess,black,994,checkmated,L,SimoSimone,1047,C20,,SimoSimone won by checkmate,12,,
0aa7600c-a6a3-11e6-8000-000000010001,https://www.chess.com/game/live/4332054974,2019-12-25T00:10:55+00:00,True,rapid,1800,,,unknown,chess,white,1003,win,W,SimoSimone,1038,D00,,Sanjaykshetri123 won by resignation,13,,
417e7582-a6a5-11e6-8000-000000010001,https://www.chess.com/game/live/4332070189,2019-12-25T00:13:59+00:00,True,rapid,1800,,,unknown,chess,black,1012,win,W,SimoSimone,1029,C20,,Sanjaykshetri123 won - game abandoned,7,,
54457994-a6a6-11e6-8000-000000010001,https://www.chess.com/game/live/4332077554,2019-12-25T00:31:00+00:00,True,rapid,1800,,,unknown,chess,black,1020,win,W,Narthursmith,989,D00,,Sanjaykshetri123 won by checkmate,27,,
c61fc21e-a6aa-11e6-8000-000000010001,https://www.chess.com/game/live/4332108099,2019-12-25T00:42:16+00:00,True,rapid,1800,,,unknown,chess,black,1014,checkmated,L,delsimos,1136,C30,,delsimos won by checkmate,20,,
a76efa8a-a6ad-11e6-8000-000000010001,https://www.chess.com/game/live/4332127889,2019-12-25T01:06:28+00:00,True,rapid,1800,,,unknown,chess,white,1009,resigned,L,delsimos,1146,A46,,delsimos won by resignation,25,,
c2446d9e-a6b3-11e6-8000-000000010001,https://www.chess.com/game/live/4332169843,2019-12-25T01:11:45+00:00,True,rapid,1800,,,unknown,chess,black,1004,resigned,L,delsimos,1155,C30,,delsimos won by resignation,12,,
21000964-a7d2-11e6-8000-000000010001,https://www.chess.com/game/live/4334137770,2019-12-25T18:03:45+00:00,True,rapid,1800,,,unknown,chess,black,1013,win,W,mitiku,1028,C21,,Sanjaykshetri123 won by checkmate,19,81.23,92.02
40506394-a7dd-11e6-8000-000000010001,https://www.chess.com/game/live/4334214194,2019-12-25T18:39:32+00:00,True,rapid,1800,,,unknown,chess,white,1019,win,W,tot3223,909,A40,,Sanjaykshetri123 won by resignation,61,,
739bee0a-a7ef-11e6-8000-000000010001,https://www.chess.com/game/live/4334339265,2019-12-25T19:06:40+00:00,True,rapid,1800,,,unknown,chess,white,1011,checkmated,L,ManojG28,1056,D00,,ManojG28 won by checkmate,21,,
c6bf8094-a883-11e6-8000-000000010001,https://www.chess.com/game/live/4335358546,2019-12-26T02:13:32+00:00,True,rapid,1800,,,unknown,chess,black,1019,win,W,louif75,1010,C44,,Sanjaykshetri123 won by checkmate,14,,
7d24651e-a886-11e6-8000-000000010001,https://www.chess.com/game/live/4335377187,2019-12-26T02:35:31+00:00,True,rapid,1800,,,unknown,chess,black,1030,win,W,CJAKEB,909,C46,,Sanjaykshetri123 won by checkmate,34,,
c1fecad0-a88b-11e6-8000-000000010001,https://www.chess.com/game/live/4335413400,2019-12-26T03:08:36+00:00,True,rapid,1800,,,unknown,chess,white,1038,win,W,dosreparos,1021,A45,,Sanjaykshetri123 won by checkmate,42,,
ff675646-a893-11e6-8000-000000010001,https://www.chess.com/game/live/4335470023,2019-12-26T03:39:00+00:00,True,rapid,1800,,,unknown,chess,black,1030,checkmated,L,dosreparos,1029,C21,,dosreparos won by checkmate,32,,
52c9c996-a9a6-11e6-8000-000000010001,https://www.chess.com/game/live/4337355183,2019-12-26T18:34:07+00:00,True,rapid,1800,,,unknown,chess,black,1035,win,W,kushagra1000,894,A03,,Sanjaykshetri123 won by checkmate,33,,
32553b28-a9b5-11e6-8000-000000010001,https://www.chess.com/game/live/4337457380,2019-12-26T18:52:57+00:00,True,rapid,1800,,,unknown,chess,white,1030,resigned,L,marwanlamat,1194,D00,,marwanlamat won by resignation,29,,
